latitude,longitude,soil_type,rainfall_mm,season,area_ha,crop_name,predicted_yield_kg_per_ha
11.967642,73.167051,Red,889,Kharif,3.1,Oilseeds,1205
34.089549,77.336453,Black (Regur),905,Kharif,2.47,Maize,3431
18.11283,77.091056,Loamy,446,Zaid,0.1,Millets,1467
26.993768,91.26968,Laterite,579,Kharif,2.64,Jute,2217
11.356479,93.575112,Clay,1662,Kharif,1.65,Potato,19011
28.808368,76.773976,Clay,1266,Rabi,0.65,Millets,1700
15.536004,70.36279,Clay,595,Zaid,1.72,Jute,2141
10.760878,72.730129,Red,656,Kharif,2.81,Sugarcane,61452
27.118278,90.478276,Loamy,536,Rabi,0.1,Maize,3252
25.278148,77.254793,Alluvial,901,Kharif,3.4,Millets,1823
24.335443,80.104328,Red,1012,Kharif,1.04,Maize,3311
17.008462,76.313021,Alluvial,1154,Kharif,3.73,Vegetables,17461
33.38559,87.089647,Loamy,1183,Kharif,2.21,Potato,25952
9.369032,86.231119,Sandy,1143,Kharif,2.11,Vegetables,13187
22.460537,90.8141,Black (Regur),686,Rabi,1.53,Cotton,2058
30.368842,75.852984,Loamy,1304,Kharif,3.23,Vegetables,14667
15.781599,87.977065,Black (Regur),919,Kharif,1.22,Potato,22971
32.951526,78.904313,Loamy,1189,Rabi,2.19,Jute,3277
26.888442,89.04341,Loamy,804,Kharif,1.23,Sugarcane,67205
33.604277,81.892506,Red,1628,Zaid,0.33,Vegetables,12828
9.251576,75.482878,Sandy,1343,Kharif,1.25,Maize,2677
9.130937,73.291481,Laterite,1457,Kharif,0.46,Maize,2379
22.586655,72.182974,Alluvial,1249,Kharif,1.31,Potato,26669
15.780451,93.869623,Sandy,1224,Rabi,0.86,Pulses,952
28.263904,82.492606,Laterite,1277,Rabi,0.7,Oilseeds,1135
9.500597,73.402669,Black (Regur),812,Kharif,0.26,Oilseeds,1201
35.192511,84.545208,Black (Regur),1241,Kharif,0.1,Wheat,2994
31.874761,73.329321,Laterite,1070,Rabi,0.11,Millets,1585
35.445125,68.121709,Clay,796,Rabi,1.74,Oilseeds,1435
8.71396,88.098714,Loamy,416,Kharif,3.47,Wheat,3066
8.794049,81.576879,Loamy,183,Rabi,2.35,Vegetables,15686
34.668689,87.357096,Black (Regur),843,Kharif,0.1,Vegetables,16332
9.338762,86.987499,Red,885,Rabi,0.1,Vegetables,17139
15.017007,75.082364,Clay,1397,Rabi,2.75,Maize,3097
15.835737,90.200478,Loamy,738,Kharif,3.56,Potato,26962
11.610383,87.632849,Clay,1000,Kharif,2.74,Pulses,940
24.509371,70.661559,Black (Regur),658,Rabi,0.66,Pulses,907
17.397983,81.673984,Laterite,743,Rabi,0.1,Sugarcane,69318
10.309178,81.812466,Alluvial,731,Zaid,1.6,Maize,3449
31.142294,83.431216,Red,264,Rabi,0.66,Sugarcane,50075
19.358034,81.707367,Loamy,895,Rabi,2.42,Wheat,3680
11.133226,87.516561,Laterite,950,Rabi,1.2,Pulses,1006
16.633525,89.360793,Clay,732,Rabi,0.84,Maize,3482
28.543306,85.81956,Clay,847,Rabi,1.59,Pulses,959
26.034527,81.574809,Black (Regur),1297,Rabi,1.15,Oilseeds,1397
34.782852,78.641499,Loamy,654,Zaid,0.1,Wheat,2391
13.247057,92.071063,Loamy,1030,Zaid,0.86,Millets,1422
19.984183,86.468745,Clay,1340,Kharif,2.56,Maize,2865
11.202618,94.621252,Loamy,1230,Rabi,1.19,Oilseeds,1522
16.107864,92.468797,Black (Regur),1322,Kharif,1.58,Pulses,932
21.631838,85.070507,Loamy,812,Rabi,2.84,Oilseeds,1500
24.816121,88.020704,Clay,912,Rabi,1.92,Rice,3410
23.214531,75.901542,Loamy,554,Kharif,1.73,Millets,1491
19.996325,72.759336,Loamy,778,Kharif,2.22,Cotton,2307
17.326707,85.761954,Clay,290,Rabi,1.99,Pulses,864
33.882917,87.248756,Red,1078,Rabi,0.1,Vegetables,16527
28.604493,87.678165,Laterite,1093,Kharif,2.66,Pulses,925
16.350427,74.178272,Alluvial,752,Zaid,2.22,Millets,1452
31.635196,82.852628,Clay,522,Kharif,2.2,Wheat,2692
15.090109,78.039564,Red,948,Rabi,0.1,Maize,3759
22.173155,87.749834,Loamy,1407,Kharif,0.79,Wheat,2979
24.790745,91.07361,Alluvial,1036,Rabi,1.65,Millets,1760
33.052109,72.63246,Red,926,Rabi,0.1,Wheat,2859
17.201707,72.064288,Clay,1404,Kharif,1.11,Rice,2562
21.025742,76.45937,Laterite,550,Kharif,2.95,Jute,2105
12.169308,90.228462,Black (Regur),1105,Rabi,2.47,Pulses,1178
22.194271,88.12486,Alluvial,960,Kharif,0.1,Sugarcane,81736
17.30335,79.848701,Clay,1368,Kharif,2.26,Millets,1464
32.819056,69.70539,Loamy,1085,Zaid,0.1,Potato,22090
27.271736,93.769618,Loamy,931,Rabi,1.42,Potato,29639
33.312391,88.658704,Black (Regur),1219,Rabi,0.41,Vegetables,19994
17.494392,91.949017,Loamy,982,Kharif,2.46,Rice,3427
27.940214,89.831541,Laterite,698,Kharif,1.29,Sugarcane,56150
17.369494,86.752722,Alluvial,1016,Kharif,0.1,Cotton,2463
27.979004,97.115164,Alluvial,1026,Rabi,0.72,Sugarcane,80178
28.805398,95.769619,Black (Regur),872,Kharif,0.19,Cotton,2339
23.553924,94.382997,Loamy,1022,Rabi,0.77,Potato,26260
30.414679,84.896589,Laterite,675,Rabi,1.39,Jute,2264
30.628175,78.657392,Alluvial,623,Kharif,2.06,Wheat,2669
21.096959,81.161841,Red,585,Rabi,2.38,Pulses,959
21.717751,80.490955,Black (Regur),1360,Rabi,0.87,Pulses,996
21.909112,82.30055,Black (Regur),731,Kharif,0.1,Wheat,3207
21.017278,90.021641,Sandy,1288,Kharif,1.01,Pulses,740
23.723531,69.188323,Laterite,801,Kharif,2.59,Potato,20731
11.928908,91.121879,Black (Regur),1395,Kharif,0.1,Cotton,1770
21.441826,71.608673,Red,1230,Kharif,1.88,Potato,22233
29.487107,82.019213,Loamy,1010,Rabi,1.99,Millets,1856
26.34857,72.394986,Loamy,1036,Kharif,0.1,Pulses,997
17.322442,69.351682,Loamy,861,Rabi,0.1,Maize,4157
25.328003,90.762057,Red,1173,Rabi,2.58,Cotton,2394
23.863529,69.559794,Sandy,901,Kharif,0.1,Rice,2474
12.942944,68.559721,Clay,1175,Kharif,0.1,Vegetables,16612
22.672456,77.452719,Sandy,942,Kharif,1.3,Pulses,751
31.640331,77.362782,Red,1271,Kharif,1.31,Potato,20382
29.128379,72.549707,Black (Regur),1612,Rabi,2.61,Maize,3011
16.195669,70.912954,Laterite,769,Kharif,2.54,Wheat,2408
28.683678,85.287858,Black (Regur),167,Kharif,1.42,Potato,16856
23.21083,69.931017,Alluvial,963,Kharif,3.99,Potato,25684
26.565179,75.266325,Sandy,1173,Rabi,2.6,Oilseeds,1080
21.76189,91.095007,Laterite,1421,Kharif,1.31,Sugarcane,57416
20.422905,68.029531,Black (Regur),583,Zaid,0.3,Maize,2585
15.515831,75.401224,Loamy,647,Kharif,2.86,Vegetables,17534
9.25083,89.805897,Sandy,1292,Kharif,2.49,Maize,2984
32.152681,74.22008,Sandy,711,Zaid,3.15,Jute,1979
27.463238,76.053888,Loamy,718,Zaid,2.62,Vegetables,15769
11.677458,95.206605,Sandy,1265,Kharif,0.46,Pulses,812
27.340741,90.492725,Sandy,1211,Kharif,0.28,Sugarcane,52570
30.441556,81.132715,Alluvial,1116,Kharif,0.1,Jute,2709
29.119061,88.562389,Alluvial,765,Kharif,2.07,Rice,3272
28.856577,88.076353,Loamy,1249,Kharif,2.39,Potato,26486
14.442093,82.567356,Red,432,Kharif,1.58,Vegetables,13599
35.067247,86.833865,Alluvial,582,Rabi,0.91,Sugarcane,70141
23.556944,88.130316,Sandy,477,Kharif,0.45,Maize,2459
31.525671,93.989591,Loamy,1061,Rabi,3.19,Millets,1883
26.71871,94.051507,Alluvial,445,Zaid,0.1,Rice,3021
19.895075,97.355641,Red,551,Kharif,1.34,Sugarcane,61701
14.175076,76.199024,Black (Regur),779,Kharif,2.59,Jute,2424
30.211005,97.212807,Laterite,795,Zaid,1.72,Cotton,1597
16.547161,86.466843,Alluvial,839,Kharif,1.61,Millets,1883
14.88626,71.181299,Laterite,1176,Zaid,0.1,Sugarcane,58534
29.33311,86.277213,Clay,753,Kharif,1.7,Rice,3412
16.615184,93.006918,Alluvial,1399,Rabi,2.32,Rice,3137
19.875572,71.003914,Alluvial,818,Rabi,2.63,Wheat,3640
14.41058,85.687488,Loamy,579,Rabi,1.89,Pulses,1092
10.785143,87.202182,Loamy,643,Rabi,1.8,Cotton,2080
24.367315,69.992562,Clay,1028,Rabi,1.15,Sugarcane,71415
21.238481,86.315101,Laterite,930,Kharif,1.09,Potato,21141
34.392887,90.254022,Red,737,Rabi,1.33,Oilseeds,1266
16.004258,96.622996,Sandy,855,Rabi,1.13,Sugarcane,67887
31.614311,80.450804,Laterite,772,Zaid,0.88,Wheat,2305
21.082439,88.40931,Black (Regur),707,Rabi,2.88,Jute,2978
17.037024,71.093013,Clay,226,Zaid,1.57,Millets,1020
20.829761,74.287586,Black (Regur),1157,Rabi,1.18,Pulses,1027
30.717319,68.198399,Alluvial,1045,Kharif,1.61,Potato,25107
24.106376,90.583216,Alluvial,977,Zaid,2.43,Cotton,2239
12.792824,93.002258,Laterite,1471,Kharif,1.81,Wheat,2050
11.774197,87.318641,Alluvial,981,Kharif,2.78,Jute,2943
12.712395,83.544339,Clay,1353,Zaid,0.1,Wheat,2094
29.859698,73.654598,Black (Regur),768,Rabi,2.66,Millets,1726
28.984765,85.326113,Clay,965,Kharif,0.46,Rice,3231
32.003416,93.119328,Sandy,931,Rabi,1.98,Oilseeds,1246
9.784009,83.004107,Clay,902,Rabi,0.34,Sugarcane,74538
27.593389,83.501532,Black (Regur),662,Rabi,1.53,Pulses,1014
24.059522,69.079832,Laterite,690,Rabi,1.76,Cotton,1808
23.712686,95.597218,Red,1331,Kharif,2.52,Potato,18601
14.329883,69.213716,Sandy,598,Rabi,2.1,Pulses,778
16.718062,79.279942,Laterite,888,Kharif,1.97,Wheat,2537
22.101752,86.987805,Clay,921,Kharif,2.1,Jute,2287
17.178341,87.915666,Red,1082,Kharif,0.1,Potato,20587
35.444882,97.45295,Clay,675,Rabi,1.25,Potato,21986
29.536027,79.912429,Black (Regur),902,Rabi,1.31,Millets,1823
34.165943,93.531251,Laterite,898,Kharif,0.14,Sugarcane,62493
28.834586,89.314055,Black (Regur),1397,Kharif,2.69,Pulses,896
19.486416,80.941084,Clay,622,Rabi,2.62,Maize,3213
8.266232,91.906841,Clay,948,Kharif,2.75,Pulses,994
22.78411,77.619346,Alluvial,1060,Rabi,1.63,Jute,3090
24.582577,85.9312,Clay,362,Kharif,3.48,Wheat,2678
21.056386,77.70082,Black (Regur),838,Rabi,2.19,Millets,1838
30.728058,85.799235,Alluvial,1598,Kharif,2.8,Potato,20498
26.138172,70.064393,Alluvial,1166,Kharif,1.57,Pulses,1016
11.551286,80.343189,Loamy,1477,Kharif,0.83,Maize,3340
19.885519,88.935313,Black (Regur),669,Kharif,1.03,Cotton,1995
20.621302,73.950231,Laterite,1084,Kharif,0.1,Cotton,1899
32.179083,81.576035,Sandy,1263,Kharif,2.44,Oilseeds,1038
27.570318,76.774737,Sandy,1082,Rabi,0.49,Maize,3392
19.882107,79.347617,Loamy,627,Kharif,1,Rice,2917
12.343136,94.035397,Sandy,1301,Kharif,0.57,Cotton,1655
35.290717,84.308305,Red,1303,Kharif,2.76,Jute,2015
14.951082,82.928905,Black (Regur),610,Kharif,0.12,Oilseeds,1168
18.9819,73.734906,Alluvial,1403,Kharif,3.27,Jute,2456
21.330879,70.012997,Sandy,826,Rabi,0.25,Oilseeds,1253
12.43758,92.735628,Sandy,798,Kharif,2.93,Pulses,749
28.998699,87.982803,Laterite,1107,Kharif,3.21,Millets,1426
27.160415,92.676784,Clay,669,Kharif,0.1,Wheat,2601
20.209634,85.647058,Alluvial,974,Rabi,0.1,Jute,3298
10.513127,80.439641,Alluvial,1058,Kharif,3.17,Cotton,2521
29.915415,92.498295,Laterite,1245,Rabi,1.89,Jute,2406
13.212557,74.11002,Sandy,703,Kharif,1.88,Wheat,2427
8.412351,87.292786,Alluvial,792,Kharif,1.61,Potato,26172
9.208321,94.121071,Black (Regur),203,Kharif,0.1,Wheat,2451
35.23961,93.088718,Laterite,1119,Kharif,2.1,Millets,1473
33.425219,90.756489,Laterite,489,Kharif,0.1,Jute,2248
21.258585,77.885604,Sandy,559,Zaid,1.95,Cotton,1454
35.180474,74.861874,Sandy,1056,Rabi,2.12,Pulses,929
10.183215,72.057887,Black (Regur),1017,Kharif,2.16,Rice,3134
24.447068,95.903357,Loamy,1074,Rabi,2.28,Rice,3757
25.821277,76.509426,Alluvial,870,Kharif,0.41,Cotton,2328
35.180348,91.642828,Loamy,671,Rabi,0.76,Jute,2537
8.166173,93.661069,Alluvial,1782,Zaid,2.7,Cotton,1648
24.297343,92.521016,Laterite,1325,Kharif,2.41,Potato,16623
14.735436,73.204847,Laterite,202,Kharif,0.1,Cotton,1374
21.232194,96.054889,Red,1059,Kharif,2.63,Sugarcane,66256
28.908923,92.178312,Clay,923,Kharif,0.24,Wheat,3092
24.367542,72.507562,Loamy,712,Kharif,2.2,Potato,24325
21.223219,77.830407,Loamy,1009,Kharif,2.14,Rice,3648
27.946998,82.497885,Black (Regur),1184,Zaid,1.29,Oilseeds,1144
9.958945,94.107488,Alluvial,719,Kharif,1.18,Pulses,1134
33.109865,89.306236,Sandy,709,Rabi,0.64,Rice,3034
28.230766,75.14941,Alluvial,597,Zaid,2.94,Rice,2932
12.066818,85.860351,Loamy,906,Kharif,3.08,Millets,1817
11.210093,70.723021,Loamy,581,Zaid,2.46,Wheat,2595
32.09017,72.891796,Black (Regur),646,Kharif,4.48,Millets,1611
16.469419,80.142465,Loamy,1202,Rabi,2.49,Jute,3181
28.590077,95.435498,Black (Regur),1082,Rabi,1.53,Oilseeds,1310
29.27795,80.326268,Black (Regur),880,Rabi,0.77,Jute,2728
13.445565,73.368538,Alluvial,975,Kharif,0.79,Rice,3638
28.877029,75.650882,Clay,606,Kharif,0.3,Millets,1329
10.356944,71.678107,Alluvial,606,Kharif,0.8,Millets,1649
9.679053,90.178062,Alluvial,921,Rabi,1.16,Cotton,2552
18.33081,83.342187,Clay,397,Kharif,1.68,Vegetables,14985
26.75115,78.120785,Red,1313,Rabi,0.86,Pulses,865
32.009629,91.784971,Alluvial,746,Kharif,0.1,Maize,3345
31.897645,76.244292,Loamy,903,Rabi,2.82,Millets,1930
22.160135,87.476738,Alluvial,1429,Zaid,0.92,Rice,2744
9.258243,91.822955,Red,935,Rabi,2.87,Vegetables,18588
19.767698,95.478762,Black (Regur),1305,Zaid,0.1,Pulses,733
27.578404,93.660832,Sandy,884,Rabi,1.2,Oilseeds,1248
30.889738,97.39099,Clay,1494,Kharif,0.1,Oilseeds,1115
14.69229,73.027774,Loamy,1648,Rabi,3.84,Rice,2989
32.822834,90.60611,Laterite,528,Rabi,0.1,Millets,1304
33.375245,86.689672,Black (Regur),682,Kharif,0.1,Vegetables,16810
9.778343,78.125161,Loamy,831,Rabi,0.1,Sugarcane,88641
30.232306,74.59475,Alluvial,1109,Kharif,2.2,Vegetables,20095
33.905211,84.898751,Laterite,1277,Rabi,1.05,Rice,3000
22.729084,92.989999,Black (Regur),600,Kharif,2.86,Maize,3204
24.24634,71.144285,Alluvial,737,Kharif,1.66,Potato,27123
26.699475,72.349048,Red,626,Kharif,0.1,Rice,2761
21.815395,88.3137,Red,807,Zaid,0.18,Cotton,1793
34.578632,69.734971,Clay,996,Kharif,0.77,Cotton,2184
33.386841,90.893143,Clay,227,Kharif,3.68,Millets,1298
35.254238,84.164316,Red,626,Kharif,1.68,Pulses,794
27.985752,76.32974,Laterite,770,Rabi,1.34,Jute,2620
31.811024,69.596637,Loamy,678,Kharif,0.2,Oilseeds,1279
32.673497,74.188107,Clay,896,Rabi,1.34,Vegetables,17008
35.183315,72.354361,Black (Regur),950,Rabi,1.86,Jute,3186
33.989238,71.461732,Sandy,239,Rabi,0.1,Millets,1171
8.934803,75.105235,Black (Regur),748,Kharif,1.08,Pulses,1046
26.445237,70.643529,Black (Regur),758,Rabi,0.72,Millets,1799
11.300011,70.437791,Black (Regur),1079,Rabi,1.03,Vegetables,19687
21.186205,88.464913,Alluvial,1044,Rabi,2.75,Millets,1983
23.714135,70.933517,Alluvial,1141,Rabi,0.37,Pulses,1214
18.829405,92.115154,Clay,538,Rabi,1.6,Vegetables,16850
29.726862,71.660635,Clay,818,Kharif,1,Vegetables,17455
23.254849,91.615133,Alluvial,511,Kharif,0.71,Wheat,2962
28.70939,70.496005,Alluvial,653,Kharif,2.64,Pulses,1030
8.002353,76.867699,Sandy,800,Zaid,2.93,Maize,2610
16.605741,94.868103,Red,443,Rabi,1.38,Millets,1584
9.010184,72.179186,Clay,1292,Rabi,1.07,Cotton,2352
11.533533,86.358226,Alluvial,870,Kharif,3.23,Maize,3622
33.980363,87.957507,Loamy,1021,Kharif,3.12,Potato,27419
25.753209,89.076127,Sandy,1075,Rabi,0.1,Pulses,940
35.292347,80.792,Alluvial,903,Zaid,2.45,Sugarcane,62297
19.186485,77.716047,Alluvial,779,Kharif,2.33,Cotton,2205
18.371789,96.578818,Black (Regur),931,Zaid,0.9,Sugarcane,67441
24.192744,91.800546,Alluvial,715,Kharif,0.1,Sugarcane,71637
32.655682,73.037049,Clay,622,Kharif,3.13,Sugarcane,62388
19.07291,85.473149,Red,726,Kharif,1.44,Maize,2963
28.224115,69.559506,Loamy,543,Rabi,3.02,Millets,1729
20.589131,80.94932,Red,659,Rabi,1.49,Pulses,897
32.238162,92.013686,Red,1118,Rabi,2.03,Jute,2815
10.185559,89.533614,Alluvial,1362,Kharif,2.2,Sugarcane,69878
32.044706,96.383907,Black (Regur),1048,Rabi,1.23,Oilseeds,1459
32.422215,88.587518,Black (Regur),1107,Kharif,3.61,Rice,3449
22.693933,78.179288,Loamy,1891,Rabi,0.1,Sugarcane,72056
24.702773,96.457098,Loamy,955,Zaid,0.1,Maize,2988
11.666267,78.4221,Alluvial,689,Kharif,2.3,Wheat,2831
14.868544,83.904029,Clay,814,Rabi,2.84,Potato,23951
25.357352,79.611834,Red,1249,Zaid,1.13,Rice,2927
31.329674,69.696154,Alluvial,767,Rabi,2.49,Rice,3696
13.119337,78.458704,Alluvial,1019,Kharif,2.89,Maize,3630
8.190037,90.698704,Red,699,Kharif,2.12,Pulses,875
30.317456,71.206502,Black (Regur),747,Rabi,1.74,Pulses,983
27.503534,71.264636,Red,509,Kharif,2.72,Rice,2523
34.080336,96.311116,Red,549,Kharif,1.6,Millets,1411
28.654972,91.019956,Black (Regur),1412,Kharif,0.43,Pulses,787
29.799606,71.720646,Red,924,Kharif,0.62,Millets,1594
34.852059,89.754231,Black (Regur),874,Kharif,1.99,Pulses,942
28.054336,73.512377,Red,1533,Rabi,0.1,Cotton,1943
13.456343,88.840597,Clay,849,Kharif,0.1,Cotton,2306
25.294967,72.38742,Alluvial,1788,Kharif,2.37,Maize,3121
13.490196,93.498328,Black (Regur),752,Kharif,3.09,Cotton,2082
21.177869,83.040979,Loamy,1119,Kharif,2.23,Jute,2836
16.795624,69.402914,Alluvial,758,Kharif,0.61,Potato,25267
10.770947,73.45278,Black (Regur),854,Kharif,2.01,Rice,3428
31.704292,77.770746,Loamy,882,Rabi,0.1,Vegetables,19445
15.588541,85.237653,Alluvial,1237,Rabi,2.95,Wheat,3230
30.478752,73.691361,Black (Regur),1236,Zaid,2.18,Jute,2286
35.215227,73.958974,Loamy,1116,Kharif,2.4,Potato,26901
31.469553,94.751038,Red,447,Rabi,2.11,Pulses,816
22.403476,96.097105,Clay,523,Kharif,0.42,Maize,2912
9.671818,96.687983,Laterite,535,Rabi,2.59,Sugarcane,66897
20.037986,83.023712,Sandy,706,Rabi,2.06,Maize,2829
13.989712,88.553292,Clay,421,Kharif,1.45,Potato,20078
16.150001,75.921182,Alluvial,1112,Kharif,1.75,Rice,3561
33.499319,75.977828,Clay,1798,Kharif,1.05,Cotton,1812
25.837751,86.664145,Red,1487,Kharif,0.68,Potato,19645
32.704233,76.699412,Alluvial,1180,Rabi,1.57,Potato,26143
22.778189,96.87349,Clay,483,Zaid,0.54,Pulses,838
31.925709,86.712013,Sandy,651,Kharif,1.88,Cotton,1641
31.601087,79.666171,Black (Regur),857,Kharif,0.36,Oilseeds,1215
20.633228,92.060141,Laterite,415,Kharif,1.62,Millets,1226
12.480263,73.243161,Black (Regur),963,Rabi,2.12,Pulses,1035
34.6856,70.956897,Sandy,900,Kharif,1.32,Wheat,2437
11.025977,68.399786,Clay,1118,Rabi,1.75,Wheat,3083
24.490022,91.375813,Alluvial,1284,Zaid,2.71,Jute,2670
13.563845,82.17255,Sandy,1002,Rabi,0.56,Oilseeds,1096
22.946977,75.889971,Sandy,963,Kharif,1,Potato,18074
19.420328,68.035707,Laterite,748,Kharif,1.8,Millets,1357
18.580455,94.084605,Clay,0,Zaid,1.69,Cotton,1325
17.825967,86.163055,Alluvial,1012,Kharif,1.27,Rice,3537
19.787281,77.8779,Laterite,1161,Rabi,2.94,Potato,23439
17.580606,71.065716,Black (Regur),1399,Rabi,0.6,Wheat,3078
33.660111,72.384967,Loamy,1095,Kharif,2.55,Oilseeds,1446
23.890679,96.307767,Red,830,Kharif,2.06,Pulses,871
19.655382,88.455915,Black (Regur),793,Rabi,1,Millets,1972
19.51314,82.664518,Sandy,688,Kharif,1.3,Wheat,2297
22.491014,90.90948,Clay,836,Rabi,0.66,Rice,3259
8.471753,84.472047,Laterite,1158,Zaid,1.91,Maize,2609
30.969439,84.269261,Black (Regur),947,Kharif,1.14,Maize,3257
27.358979,79.135093,Alluvial,810,Rabi,1.68,Wheat,3673
21.112731,85.520807,Laterite,819,Kharif,1.86,Wheat,2388
30.37706,72.416658,Laterite,1133,Kharif,2.63,Potato,20666
17.276767,91.051209,Loamy,980,Kharif,1.77,Millets,1541
12.773456,72.730289,Black (Regur),638,Rabi,0.1,Sugarcane,74336
33.276631,82.805237,Loamy,1117,Kharif,1.1,Wheat,3188
28.436205,79.811872,Alluvial,1100,Kharif,3.32,Sugarcane,76652
30.455368,81.818865,Red,657,Rabi,2.16,Rice,3158
19.666102,75.962627,Alluvial,436,Kharif,0.1,Rice,2971
22.893118,69.926915,Sandy,1063,Kharif,1.08,Cotton,1834
14.609217,70.508661,Sandy,411,Rabi,0.67,Rice,2423
33.946501,68.250123,Red,1241,Rabi,1.14,Jute,2766
17.785526,71.820748,Loamy,487,Kharif,2.59,Wheat,2874
12.130133,85.321678,Black (Regur),956,Kharif,1.26,Maize,3282
10.165704,86.465605,Loamy,997,Kharif,3.27,Maize,3823
35.318957,82.797788,Loamy,392,Rabi,1.2,Oilseeds,1431
15.998144,86.392388,Black (Regur),794,Kharif,0.1,Cotton,2076
24.689119,96.261462,Sandy,357,Rabi,1.53,Maize,2993
23.046241,96.58394,Clay,569,Rabi,1.51,Maize,3634
9.874451,85.007093,Red,1122,Kharif,3.36,Potato,24078
28.986525,81.040339,Laterite,1241,Zaid,1.25,Jute,2187
19.248414,86.280663,Loamy,512,Kharif,3.22,Jute,2400
19.362841,81.277722,Loamy,1001,Kharif,1.44,Cotton,2358
8.218431,93.165264,Red,367,Kharif,0.5,Cotton,1764
26.40164,78.29367,Black (Regur),1171,Rabi,0.71,Wheat,3178
33.23016,95.213477,Clay,810,Kharif,1.75,Jute,2770
13.847468,89.8679,Alluvial,1069,Kharif,1.67,Oilseeds,1287
16.805132,68.924036,Sandy,1404,Rabi,2.33,Pulses,829
9.487132,93.606608,Clay,846,Rabi,3.19,Wheat,3002
19.139383,76.800936,Loamy,717,Kharif,1.9,Potato,23371
10.542135,94.598431,Red,842,Zaid,2.26,Pulses,805
26.942839,72.74033,Loamy,1232,Kharif,0.69,Rice,3443
13.460399,89.320349,Sandy,507,Rabi,4.65,Jute,1924
33.680033,82.733647,Red,1200,Kharif,1.27,Sugarcane,67719
33.941403,93.289378,Loamy,1033,Kharif,1.4,Cotton,2379
19.554843,84.109544,Laterite,943,Rabi,2.3,Cotton,2275
34.265373,78.922564,Red,1182,Kharif,0.64,Wheat,2904
35.473825,80.214585,Red,547,Kharif,1.11,Jute,1998
20.617648,79.007084,Sandy,616,Rabi,1.19,Millets,1382
25.437949,88.711732,Clay,1387,Kharif,2.7,Wheat,2595
33.643661,71.058421,Loamy,1023,Rabi,1.26,Oilseeds,1497
8.897477,76.552182,Black (Regur),963,Kharif,0.1,Wheat,2899
34.140166,78.343104,Clay,425,Zaid,2.66,Pulses,693
29.510391,82.973044,Red,847,Rabi,3.78,Pulses,1021
32.755149,80.229421,Alluvial,1044,Kharif,0.1,Sugarcane,79880
16.730451,73.027117,Sandy,941,Zaid,4.73,Cotton,1643
30.785122,91.639284,Sandy,1177,Kharif,1.06,Maize,2800
22.22512,80.903347,Alluvial,1005,Rabi,1.93,Vegetables,21483
28.959726,95.041628,Clay,1092,Rabi,1.24,Wheat,2927
25.294588,85.502002,Alluvial,126,Rabi,0.63,Vegetables,15123
28.189652,97.010719,Loamy,760,Rabi,2.19,Cotton,2393
31.112562,89.426222,Clay,956,Rabi,0.1,Potato,23290
25.254545,86.832404,Sandy,1426,Rabi,3.26,Wheat,2171
15.204854,73.328517,Alluvial,531,Kharif,3.25,Pulses,865
8.603817,70.170491,Loamy,788,Kharif,0.43,Jute,2794
30.235099,73.30429,Alluvial,672,Zaid,0.1,Rice,2605
35.327838,82.275374,Sandy,1264,Rabi,1.55,Potato,23441
24.668046,83.810648,Sandy,1246,Kharif,3.47,Wheat,2698
17.007343,74.482953,Loamy,1067,Rabi,2.19,Cotton,2720
27.472298,87.231774,Black (Regur),540,Rabi,1.54,Pulses,1070
12.756387,88.268195,Loamy,589,Kharif,2.49,Vegetables,15797
13.660375,89.30078,Black (Regur),458,Rabi,2.42,Jute,2698
18.533761,73.891763,Red,826,Kharif,1.18,Maize,3440
14.959251,80.089344,Sandy,423,Rabi,0.1,Jute,2088
12.947366,77.519094,Clay,906,Kharif,2.34,Jute,2455
16.647455,68.284173,Loamy,740,Kharif,2.68,Jute,2938
9.821466,76.36662,Laterite,1093,Kharif,2.08,Vegetables,16469
31.647598,70.207314,Loamy,910,Kharif,0.45,Jute,2557
30.074943,82.710204,Red,1030,Kharif,2.02,Jute,2437
23.85138,76.408589,Loamy,874,Rabi,1.45,Oilseeds,1432
34.588473,69.091742,Sandy,1318,Zaid,1.92,Wheat,1916
30.069115,89.335983,Red,830,Kharif,1.9,Jute,2391
18.816506,88.54548,Black (Regur),483,Kharif,0.1,Jute,2603
8.805425,69.41111,Alluvial,1495,Kharif,1.4,Pulses,842
13.256892,94.617156,Red,870,Rabi,1.47,Rice,3133
9.184595,69.4161,Red,702,Kharif,2.95,Pulses,856
33.433606,85.21187,Alluvial,1224,Kharif,0.1,Pulses,1067
11.365266,83.563873,Sandy,657,Kharif,1.56,Oilseeds,915
29.070555,88.985751,Red,1207,Rabi,0.24,Cotton,2280
34.723543,69.777874,Alluvial,610,Rabi,1.74,Oilseeds,1270
30.384874,90.467275,Sandy,917,Rabi,0.46,Oilseeds,1214
21.874064,94.966695,Laterite,652,Zaid,2.37,Vegetables,12345
19.005635,70.02486,Black (Regur),687,Kharif,3.77,Millets,1377
32.095396,89.978267,Laterite,670,Kharif,1.73,Oilseeds,1059
17.678813,71.490623,Sandy,744,Kharif,1.79,Sugarcane,57210
9.461819,76.041372,Alluvial,390,Kharif,3.35,Cotton,2003
12.85774,76.139808,Sandy,485,Kharif,2.24,Millets,1150
14.038444,69.567564,Alluvial,926,Rabi,2.98,Potato,26421
